,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
0,ssd_20170101_00.png,1060,0,20,7,class2,0,481,1440,0,140
1,ssd_20170101_06.png,1066,0,20,8,class1,1,481,1440,0,160
2,ssd_20170101_00.png,358,260,20,20,class1,0,481,1440,0,400
3,ssd_20170101_00.png,530,293,20,20,class1,0,481,1440,0,400
4,ssd_20170101_06.png,523,297,20,20,class1,1,481,1440,0,400
5,ssd_20170101_00.png,901,200,20,20,class1,0,481,1440,0,400
6,ssd_20170101_06.png,893,196,20,20,class0,1,481,1440,0,400
7,ssd_20170101_00.png,307,224,20,20,class0,0,481,1440,0,400
8,ssd_20170101_06.png,311,221,20,20,class0,1,481,1440,0,400
9,ssd_20170101_00.png,341,224,20,20,class1,0,481,1440,0,400
10,ssd_20170101_06.png,347,226,20,20,class1,1,481,1440,0,400
11,ssd_20170101_00.png,224,278,20,20,class0,0,481,1440,0,400
12,ssd_20170101_06.png,222,279,20,20,class0,1,481,1440,0,400
13,ssd_20170101_00.png,680,268,20,20,class1,0,481,1440,0,400
14,ssd_20170101_12.png,522,291,20,20,class1,2,481,1440,0,400
15,ssd_20170101_18.png,516,288,20,20,class1,3,481,1440,0,400
16,ssd_20170101_12.png,595,301,20,20,class1,2,481,1440,0,400
17,ssd_20170101_12.png,885,190,20,20,class0,2,481,1440,0,400
18,ssd_20170101_18.png,880,186,20,20,class0,3,481,1440,0,400
19,ssd_20170101_12.png,315,223,20,20,class1,2,481,1440,0,400
20,ssd_20170101_18.png,320,224,20,20,class1,3,481,1440,0,400
21,ssd_20170101_12.png,224,279,20,20,class0,2,481,1440,0,400
22,ssd_20170101_18.png,225,279,20,20,class0,3,481,1440,0,400
23,ssd_20170102_00.png,517,287,20,20,class1,4,481,1440,0,400
24,ssd_20170102_06.png,517,287,20,20,class1,5,481,1440,0,400
25,ssd_20170102_00.png,327,226,20,20,class1,4,481,1440,0,400
26,ssd_20170102_06.png,334,226,20,20,class1,5,481,1440,0,400
27,ssd_20170102_00.png,224,280,20,20,class0,4,481,1440,0,400
28,ssd_20170102_00.png,628,209,20,20,class0,4,481,1440,0,400
29,ssd_20170102_06.png,631,218,20,20,class1,5,481,1440,0,400
30,ssd_20170102_12.png,1271,78,20,20,class1,6,481,1440,0,400
31,ssd_20170102_18.png,1278,79,20,20,class1,7,481,1440,0,400
32,ssd_20170102_12.png,1368,60,20,20,class1,6,481,1440,0,400
33,ssd_20170102_18.png,1346,55,20,20,class1,7,481,1440,0,400
34,ssd_20170102_12.png,368,262,20,20,class1,6,481,1440,0,400
35,ssd_20170102_18.png,378,258,20,20,class1,7,481,1440,0,400
36,ssd_20170102_12.png,517,289,20,20,class1,6,481,1440,0,400
37,ssd_20170102_18.png,507,288,20,20,class1,7,481,1440,0,400
38,ssd_20170102_12.png,341,224,20,20,class1,6,481,1440,0,400
39,ssd_20170102_18.png,348,223,20,20,class1,7,481,1440,0,400
40,ssd_20170102_12.png,349,204,20,20,class0,6,481,1440,0,400
41,ssd_20170102_18.png,344,205,20,20,class0,7,481,1440,0,400
42,ssd_20170102_12.png,220,281,20,20,class0,6,481,1440,0,400
43,ssd_20170102_18.png,219,280,20,20,class0,7,481,1440,0,400
44,ssd_20170102_12.png,388,214,20,20,class0,6,481,1440,0,400
45,ssd_20170103_00.png,1282,80,20,20,class1,8,481,1440,0,400
46,ssd_20170103_06.png,1288,83,20,20,class1,9,481,1440,0,400
47,ssd_20170103_00.png,1334,62,20,20,class2,8,481,1440,0,400
48,ssd_20170103_06.png,1330,58,20,20,class2,9,481,1440,0,400
49,ssd_20170103_00.png,376,256,20,20,class1,8,481,1440,0,400
50,ssd_20170103_06.png,378,259,20,20,class1,9,481,1440,0,400
51,ssd_20170103_00.png,508,284,20,20,class1,8,481,1440,0,400
52,ssd_20170103_06.png,505,287,20,20,class1,9,481,1440,0,400
53,ssd_20170103_00.png,358,223,20,20,class1,8,481,1440,0,400
54,ssd_20170103_06.png,364,220,20,20,class1,9,481,1440,0,400
55,ssd_20170103_00.png,358,223,20,20,class1,8,481,1440,0,400
56,ssd_20170103_06.png,364,220,20,20,class1,9,481,1440,0,400
57,ssd_20170103_12.png,1320,54,20,20,class2,10,481,1440,0,400
58,ssd_20170103_18.png,1313,51,20,20,class2,11,481,1440,0,400
59,ssd_20170103_12.png,506,287,20,20,class1,10,481,1440,0,400
60,ssd_20170103_18.png,505,289,20,20,class1,11,481,1440,0,400
61,ssd_20170103_12.png,368,218,20,20,class1,10,481,1440,0,400
62,ssd_20170103_18.png,371,215,20,20,class1,11,481,1440,0,400
63,ssd_20170103_12.png,213,280,20,20,class0,10,481,1440,0,400
64,ssd_20170103_18.png,212,276,20,20,class0,11,481,1440,0,400
65,ssd_20170103_12.png,368,218,20,20,class1,10,481,1440,0,400
66,ssd_20170103_18.png,371,215,20,20,class1,11,481,1440,0,400
67,ssd_20170103_12.png,560,217,20,20,class0,10,481,1440,0,400
68,ssd_20170104_00.png,1268,52,20,20,class1,12,481,1440,0,400
69,ssd_20170104_00.png,1311,47,20,20,class2,12,481,1440,0,400
70,ssd_20170104_06.png,1310,39,20,20,class2,13,481,1440,0,400
71,ssd_20170104_00.png,393,263,20,20,class1,12,481,1440,0,400
72,ssd_20170104_06.png,398,268,20,20,class1,13,481,1440,0,400
73,ssd_20170104_00.png,502,291,20,20,class1,12,481,1440,0,400
74,ssd_20170104_06.png,497,292,20,20,class1,13,481,1440,0,400
75,ssd_20170104_00.png,683,432,20,20,class2,12,481,1440,0,400
76,ssd_20170104_06.png,696,425,20,20,class2,13,481,1440,0,400
77,ssd_20170104_00.png,550,216,20,20,class0,12,481,1440,0,400
78,ssd_20170104_06.png,545,220,20,20,class1,13,481,1440,0,400
79,ssd_20170104_12.png,1263,61,20,20,class1,14,481,1440,0,400
80,ssd_20170104_18.png,1266,70,20,20,class1,15,481,1440,0,400
81,ssd_20170104_12.png,1306,32,20,20,class1,14,481,1440,0,400
82,ssd_20170104_18.png,1307,26,20,20,class1,15,481,1440,0,400
83,ssd_20170104_12.png,401,271,20,20,class1,14,481,1440,0,400
84,ssd_20170104_18.png,402,272,20,20,class1,15,481,1440,0,400
85,ssd_20170104_12.png,497,293,20,20,class1,14,481,1440,0,400
86,ssd_20170104_18.png,494,299,20,20,class1,15,481,1440,0,400
87,ssd_20170104_12.png,370,201,20,20,class1,14,481,1440,0,400
88,ssd_20170104_18.png,370,198,20,20,class1,15,481,1440,0,400
89,ssd_20170104_12.png,202,276,20,20,class0,14,481,1440,0,400
90,ssd_20170104_12.png,703,421,20,20,class2,14,481,1440,0,400
91,ssd_20170104_18.png,713,413,20,20,class2,15,481,1440,0,400
92,ssd_20170104_12.png,370,201,20,20,class1,14,481,1440,0,400
93,ssd_20170104_18.png,370,198,20,20,class1,15,481,1440,0,400
94,ssd_20170104_12.png,540,217,20,20,class0,14,481,1440,0,400
95,ssd_20170105_00.png,1310,22,20,20,class1,16,481,1440,0,400
96,ssd_20170105_06.png,1313,20,20,20,class1,17,481,1440,0,400
97,ssd_20170105_00.png,400,276,20,20,class1,16,481,1440,0,400
98,ssd_20170105_06.png,399,277,20,20,class1,17,481,1440,0,400
99,ssd_20170105_00.png,490,300,20,20,class1,16,481,1440,0,400
100,ssd_20170105_06.png,488,303,20,20,class1,17,481,1440,0,400
101,ssd_20170105_00.png,370,198,20,20,class1,16,481,1440,0,400
102,ssd_20170105_06.png,367,198,20,20,class1,17,481,1440,0,400
103,ssd_20170105_00.png,196,272,20,20,class0,16,481,1440,0,400
104,ssd_20170105_00.png,370,198,20,20,class1,16,481,1440,0,400
105,ssd_20170105_06.png,367,198,20,20,class1,17,481,1440,0,400
106,ssd_20170105_12.png,400,277,20,20,class1,18,481,1440,0,400
107,ssd_20170105_18.png,398,278,20,20,class1,19,481,1440,0,400
108,ssd_20170105_12.png,484,306,20,20,class1,18,481,1440,0,400
109,ssd_20170105_18.png,480,308,20,20,class1,19,481,1440,0,400
