,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
0,ssd_20180101_00.png,900,201,20,20,class0,0,481,1440,0,400
1,ssd_20180101_06.png,893,197,20,20,class0,1,481,1440,0,400
2,ssd_20180101_00.png,236,284,20,20,class1,0,481,1440,0,400
3,ssd_20180101_06.png,236,286,20,20,class1,1,481,1440,0,400
4,ssd_20180101_00.png,505,194,20,20,class1,0,481,1440,0,400
5,ssd_20180101_06.png,499,192,20,20,class1,1,481,1440,0,400
6,ssd_20180101_12.png,1271,21,20,20,class3,2,481,1440,0,400
7,ssd_20180101_18.png,1291,14,20,20,class3,3,481,1440,0,400
8,ssd_20180101_12.png,446,269,20,20,class1,2,481,1440,0,400
9,ssd_20180101_18.png,443,270,20,20,class1,3,481,1440,0,400
10,ssd_20180101_12.png,229,290,20,20,class1,2,481,1440,0,400
11,ssd_20180101_12.png,421,223,20,20,class0,2,481,1440,0,400
12,ssd_20180101_18.png,409,220,20,20,class0,3,481,1440,0,400
13,ssd_20180101_12.png,497,194,20,20,class1,2,481,1440,0,400
14,ssd_20180101_18.png,487,193,20,20,class1,3,481,1440,0,400
15,ssd_20180102_00.png,218,294,20,20,class1,4,481,1440,0,400
16,ssd_20180102_06.png,213,296,20,20,class1,5,481,1440,0,400
17,ssd_20180102_00.png,480,193,20,20,class1,4,481,1440,0,400
18,ssd_20180102_06.png,473,192,20,20,class1,5,481,1440,0,400
19,ssd_20180102_12.png,892,115,20,20,class0,6,481,1440,0,400
20,ssd_20180102_18.png,896,112,20,20,class0,7,481,1440,0,400
21,ssd_20180102_12.png,204,293,20,20,class1,6,481,1440,0,400
22,ssd_20180102_18.png,202,292,20,20,class1,7,481,1440,0,400
23,ssd_20180102_12.png,446,212,20,20,class0,6,481,1440,0,400
24,ssd_20180102_18.png,446,202,20,20,class0,7,481,1440,0,400
25,ssd_20180102_12.png,466,192,20,20,class1,6,481,1440,0,400
26,ssd_20180102_18.png,458,189,20,20,class1,7,481,1440,0,400
27,ssd_20180103_00.png,544,299,20,20,class0,8,481,1440,0,400
28,ssd_20180103_00.png,626,336,20,20,class1,8,481,1440,0,400
29,ssd_20180103_06.png,641,341,20,20,class1,9,481,1440,0,400
30,ssd_20180103_00.png,199,293,20,20,class1,8,481,1440,0,400
31,ssd_20180103_06.png,200,292,20,20,class1,9,481,1440,0,400
32,ssd_20180103_00.png,449,187,20,20,class1,8,481,1440,0,400
33,ssd_20180103_06.png,444,187,20,20,class1,9,481,1440,0,400
34,ssd_20180103_12.png,1117,186,20,20,class0,10,481,1440,0,400
35,ssd_20180103_12.png,378,262,20,20,class1,10,481,1440,0,400
36,ssd_20180103_18.png,377,264,20,20,class0,11,481,1440,0,400
37,ssd_20180103_12.png,727,207,20,20,class0,10,481,1440,0,400
38,ssd_20180103_18.png,718,211,20,20,class0,11,481,1440,0,400
39,ssd_20180103_12.png,202,295,20,20,class1,10,481,1440,0,400
40,ssd_20180103_18.png,202,299,20,20,class1,11,481,1440,0,400
41,ssd_20180103_12.png,268,276,20,20,class0,10,481,1440,0,400
42,ssd_20180103_18.png,272,270,20,20,class0,11,481,1440,0,400
43,ssd_20180103_12.png,652,347,20,20,class1,10,481,1440,0,400
44,ssd_20180103_18.png,660,353,20,20,class1,11,481,1440,0,400
45,ssd_20180104_00.png,377,265,20,20,class1,12,481,1440,0,400
46,ssd_20180104_06.png,365,270,20,20,class1,13,481,1440,0,400
47,ssd_20180104_00.png,1052,205,20,20,class0,12,481,1440,0,400
48,ssd_20180104_00.png,200,299,20,20,class2,12,481,1440,0,400
49,ssd_20180104_06.png,198,302,20,20,class1,13,481,1440,0,400
50,ssd_20180104_00.png,268,271,20,20,class0,12,481,1440,0,400
51,ssd_20180104_06.png,262,272,20,20,class0,13,481,1440,0,400
52,ssd_20180104_12.png,1108,192,20,20,class0,14,481,1440,0,400
53,ssd_20180104_18.png,1108,192,20,20,class0,15,481,1440,0,400
54,ssd_20180104_12.png,1140,85,20,20,class3,14,481,1440,0,400
55,ssd_20180104_18.png,1151,73,20,20,class3,15,481,1440,0,400
56,ssd_20180104_12.png,1283,4,20,20,class2,14,481,1440,0,400
57,ssd_20180104_18.png,1302,6,20,20,class2,15,481,1440,0,400
58,ssd_20180104_12.png,368,273,20,20,class1,14,481,1440,0,400
59,ssd_20180104_18.png,370,275,20,20,class1,15,481,1440,0,400
60,ssd_20180104_12.png,195,300,20,20,class2,14,481,1440,0,400
61,ssd_20180104_18.png,194,300,20,20,class2,15,481,1440,0,400
62,ssd_20180104_12.png,676,376,20,20,class2,14,481,1440,0,400
63,ssd_20180104_18.png,681,379,20,20,class2,15,481,1440,0,400
64,ssd_20180104_12.png,824,294,20,20,class0,14,481,1440,0,400
65,ssd_20180104_18.png,817,300,20,20,class0,15,481,1440,0,400
66,ssd_20180105_00.png,1160,58,20,20,class3,16,481,1440,0,400
67,ssd_20180105_06.png,1164,50,20,20,class3,17,481,1440,0,400
68,ssd_20180105_00.png,364,274,20,20,class1,16,481,1440,0,400
69,ssd_20180105_06.png,368,275,20,20,class1,17,481,1440,0,400
70,ssd_20180105_00.png,191,299,20,20,class2,16,481,1440,0,400
71,ssd_20180105_06.png,189,302,20,20,class2,17,481,1440,0,400
72,ssd_20180105_00.png,266,270,20,20,class1,16,481,1440,0,400
73,ssd_20180105_06.png,270,270,20,20,class0,17,481,1440,0,400
74,ssd_20180105_00.png,685,383,20,20,class2,16,481,1440,0,400
75,ssd_20180105_06.png,696,388,20,20,class2,17,481,1440,0,400
76,ssd_20180105_00.png,810,301,20,20,class1,16,481,1440,0,400
77,ssd_20180105_06.png,826,312,20,20,class1,17,481,1440,0,400
78,ssd_20180105_12.png,1171,40,20,20,class3,18,481,1440,0,400
79,ssd_20180105_18.png,1174,32,20,20,class3,19,481,1440,0,400
80,ssd_20180105_12.png,368,280,20,20,class1,18,481,1440,0,400
81,ssd_20180105_18.png,360,283,20,20,class1,19,481,1440,0,400
82,ssd_20180105_12.png,187,303,20,20,class2,18,481,1440,0,400
83,ssd_20180105_18.png,184,305,20,20,class2,19,481,1440,0,400
84,ssd_20180105_12.png,270,272,20,20,class1,18,481,1440,0,400
