,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
0,ssd_20190101_00.png,1254,23,20,20,class2,0,481,1440,0,400
1,ssd_20190101_06.png,1258,16,20,20,class2,1,481,1440,0,400
2,ssd_20190101_00.png,555,282,20,20,class2,0,481,1440,0,400
3,ssd_20190101_06.png,557,281,20,20,class2,1,481,1440,0,400
4,ssd_20190101_00.png,897,203,20,20,class1,0,481,1440,0,400
5,ssd_20190101_06.png,890,202,20,20,class1,1,481,1440,0,400
6,ssd_20190101_00.png,647,267,20,20,class1,0,481,1440,0,400
7,ssd_20190101_06.png,654,265,20,20,class1,1,481,1440,0,400
8,ssd_20190101_00.png,679,262,20,20,class1,0,481,1440,0,400
9,ssd_20190101_00.png,708,294,20,20,class1,0,481,1440,0,400
10,ssd_20190101_06.png,718,295,20,20,class1,1,481,1440,0,400
11,ssd_20190101_00.png,433,204,20,20,class1,0,481,1440,0,400
12,ssd_20190101_06.png,428,206,20,20,class1,1,481,1440,0,400
13,ssd_20190101_12.png,562,281,20,20,class1,2,481,1440,0,400
14,ssd_20190101_18.png,564,281,20,20,class1,3,481,1440,0,400
15,ssd_20190101_12.png,926,213,20,20,class1,2,481,1440,0,400
16,ssd_20190101_12.png,944,204,20,20,class1,2,481,1440,0,400
17,ssd_20190101_18.png,936,202,20,20,class0,3,481,1440,0,400
18,ssd_20190101_12.png,663,262,20,20,class1,2,481,1440,0,400
19,ssd_20190101_18.png,675,264,20,20,class1,3,481,1440,0,400
20,ssd_20190101_12.png,429,206,20,20,class1,2,481,1440,0,400
21,ssd_20190101_18.png,427,206,20,20,class1,3,481,1440,0,400
22,ssd_20190102_00.png,570,281,20,20,class1,4,481,1440,0,400
23,ssd_20190102_06.png,576,282,20,20,class1,5,481,1440,0,400
24,ssd_20190102_00.png,422,208,20,20,class1,4,481,1440,0,400
25,ssd_20190102_06.png,421,206,20,20,class1,5,481,1440,0,400
26,ssd_20190102_12.png,580,284,20,20,class1,6,481,1440,0,400
27,ssd_20190102_18.png,591,286,20,20,class1,7,481,1440,0,400
28,ssd_20190102_12.png,775,207,20,20,class1,6,481,1440,0,400
29,ssd_20190102_18.png,768,209,20,20,class0,7,481,1440,0,400
30,ssd_20190102_12.png,901,202,20,20,class1,6,481,1440,0,400
31,ssd_20190102_18.png,902,201,20,20,class1,7,481,1440,0,400
32,ssd_20190102_12.png,699,283,20,20,class1,6,481,1440,0,400
33,ssd_20190102_18.png,695,281,20,20,class1,7,481,1440,0,400
34,ssd_20190102_12.png,699,266,20,20,class1,6,481,1440,0,400
35,ssd_20190102_18.png,703,270,20,20,class1,7,481,1440,0,400
36,ssd_20190102_12.png,418,205,20,20,class1,6,481,1440,0,400
37,ssd_20190102_18.png,411,206,20,20,class1,7,481,1440,0,400
38,ssd_20190103_00.png,451,277,20,20,class0,8,481,1440,0,400
39,ssd_20190103_06.png,443,277,20,20,class0,9,481,1440,0,400
40,ssd_20190103_00.png,598,288,20,20,class1,8,481,1440,0,400
