,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
0,ssd_20160401_00.png,3219,0,80,47,class3,0,1201,3600,0,3760
1,ssd_20160401_06.png,3233,0,80,48,class2,1,1201,3600,0,3840
2,ssd_20160401_00.png,1875,58,80,80,class2,0,1201,3600,0,6400
3,ssd_20160401_06.png,1868,52,80,80,class2,1,1201,3600,0,6400
4,ssd_20160401_00.png,536,697,80,80,class0,0,1201,3600,0,6400
5,ssd_20160401_06.png,528,698,80,80,class0,1,1201,3600,0,6400
6,ssd_20160401_00.png,1594,690,80,80,class0,0,1201,3600,0,6400
7,ssd_20160401_06.png,1567,682,80,80,class1,1,1201,3600,0,6400
8,ssd_20160401_00.png,1689,691,80,80,class0,0,1201,3600,0,6400
9,ssd_20160401_06.png,1689,688,80,80,class0,1,1201,3600,0,6400
10,ssd_20160401_00.png,2086,1075,80,80,class2,0,1201,3600,0,6400
11,ssd_20160401_06.png,2112,1070,80,80,class2,1,1201,3600,0,6400
12,ssd_20160401_12.png,3245,0,80,47,class2,2,1201,3600,0,3760
13,ssd_20160401_18.png,3261,0,80,40,class2,3,1201,3600,0,3200
14,ssd_20160401_12.png,1852,48,80,80,class2,2,1201,3600,0,6400
15,ssd_20160401_18.png,1841,52,80,80,class2,3,1201,3600,0,6400
16,ssd_20160401_12.png,1686,697,80,80,class0,2,1201,3600,0,6400
17,ssd_20160401_18.png,1693,690,80,80,class0,3,1201,3600,0,6400
18,ssd_20160401_12.png,1775,694,80,80,class0,2,1201,3600,0,6400
19,ssd_20160402_00.png,1844,64,80,80,class2,4,1201,3600,0,6400
20,ssd_20160402_06.png,1864,67,80,80,class2,5,1201,3600,0,6400
21,ssd_20160402_00.png,460,630,80,80,class0,4,1201,3600,0,6400
22,ssd_20160402_00.png,504,684,80,80,class0,4,1201,3600,0,6400
23,ssd_20160402_06.png,502,687,80,80,class0,5,1201,3600,0,6400
24,ssd_20160402_00.png,1643,695,80,80,class0,4,1201,3600,0,6400
25,ssd_20160402_06.png,1637,698,80,80,class1,5,1201,3600,0,6400
26,ssd_20160402_00.png,1713,691,80,80,class0,4,1201,3600,0,6400
27,ssd_20160402_06.png,1707,704,80,80,class1,5,1201,3600,0,6400
28,ssd_20160402_12.png,497,690,80,80,class0,6,1201,3600,0,6400
29,ssd_20160402_18.png,491,692,80,80,class0,7,1201,3600,0,6400
30,ssd_20160402_12.png,1632,698,80,80,class0,6,1201,3600,0,6400
31,ssd_20160402_18.png,1646,684,80,80,class1,7,1201,3600,0,6400
32,ssd_20160402_12.png,1703,706,80,80,class0,6,1201,3600,0,6400
33,ssd_20160402_18.png,1684,706,80,80,class1,7,1201,3600,0,6400
34,ssd_20160403_00.png,2146,546,80,80,class0,8,1201,3600,0,6400
35,ssd_20160403_00.png,471,663,80,80,class0,8,1201,3600,0,6400
36,ssd_20160403_00.png,1609,692,80,80,class1,8,1201,3600,0,6400
37,ssd_20160403_00.png,1682,711,80,80,class0,8,1201,3600,0,6400
38,ssd_20160403_06.png,1696,725,80,80,class1,9,1201,3600,0,6400
39,ssd_20160403_12.png,473,691,80,80,class0,10,1201,3600,0,6400
40,ssd_20160403_12.png,1707,732,80,80,class1,10,1201,3600,0,6400
41,ssd_20160403_18.png,1725,749,80,80,class1,11,1201,3600,0,6400
42,ssd_20160404_00.png,1256,602,80,80,class0,12,1201,3600,0,6400
43,ssd_20160404_06.png,1259,611,80,80,class1,13,1201,3600,0,6400
44,ssd_20160404_00.png,443,684,80,80,class0,12,1201,3600,0,6400
45,ssd_20160404_06.png,417,681,80,80,class0,13,1201,3600,0,6400
46,ssd_20160404_00.png,1575,690,80,80,class1,12,1201,3600,0,6400
47,ssd_20160404_06.png,1577,694,80,80,class1,13,1201,3600,0,6400
48,ssd_20160404_00.png,1691,730,80,80,class1,12,1201,3600,0,6400
49,ssd_20160404_00.png,1741,756,80,80,class1,12,1201,3600,0,6400
50,ssd_20160404_06.png,1738,761,80,80,class1,13,1201,3600,0,6400
51,ssd_20160404_00.png,2017,990,80,80,class2,12,1201,3600,0,6400
52,ssd_20160404_06.png,2027,985,80,80,class2,13,1201,3600,0,6400
53,ssd_20160404_12.png,405,681,80,80,class1,14,1201,3600,0,6400
54,ssd_20160404_18.png,398,685,80,80,class1,15,1201,3600,0,6400
55,ssd_20160404_12.png,1585,692,80,80,class1,14,1201,3600,0,6400
56,ssd_20160404_18.png,1595,698,80,80,class1,15,1201,3600,0,6400
57,ssd_20160404_12.png,1650,732,80,80,class1,14,1201,3600,0,6400
58,ssd_20160404_18.png,1655,739,80,80,class1,15,1201,3600,0,6400
59,ssd_20160404_12.png,1743,760,80,80,class1,14,1201,3600,0,6400
60,ssd_20160404_18.png,1754,760,80,80,class1,15,1201,3600,0,6400
61,ssd_20160404_12.png,1859,704,80,80,class0,14,1201,3600,0,6400
62,ssd_20160404_18.png,1868,729,80,80,class0,15,1201,3600,0,6400
63,ssd_20160404_12.png,2022,990,80,80,class2,14,1201,3600,0,6400
64,ssd_20160404_18.png,2030,986,80,80,class2,15,1201,3600,0,6400
65,ssd_20160405_00.png,1608,699,80,80,class1,16,1201,3600,0,6400
66,ssd_20160405_06.png,1629,712,80,80,class1,17,1201,3600,0,6400
67,ssd_20160405_00.png,1679,747,80,80,class1,16,1201,3600,0,6400
68,ssd_20160405_06.png,1684,749,80,80,class1,17,1201,3600,0,6400
69,ssd_20160405_00.png,1771,771,80,80,class1,16,1201,3600,0,6400
70,ssd_20160405_06.png,1778,768,80,80,class1,17,1201,3600,0,6400
71,ssd_20160405_00.png,2045,988,80,80,class2,16,1201,3600,0,6400
72,ssd_20160405_06.png,2063,995,80,80,class1,17,1201,3600,0,6400
73,ssd_20160405_00.png,2067,1051,80,80,class1,16,1201,3600,0,6400
74,ssd_20160405_06.png,2045,1066,80,80,class1,17,1201,3600,0,6400
75,ssd_20160405_12.png,2486,53,80,80,class1,18,1201,3600,0,6400
76,ssd_20160405_18.png,2517,72,80,80,class1,19,1201,3600,0,6400
77,ssd_20160405_12.png,1640,716,80,80,class1,18,1201,3600,0,6400
78,ssd_20160405_18.png,1662,729,80,80,class2,19,1201,3600,0,6400
79,ssd_20160405_12.png,1799,771,80,80,class1,18,1201,3600,0,6400
80,ssd_20160405_18.png,1810,784,80,80,class1,19,1201,3600,0,6400
81,ssd_20160405_12.png,2093,1007,80,80,class1,18,1201,3600,0,6400
82,ssd_20160405_18.png,2117,1025,80,80,class1,19,1201,3600,0,6400
83,ssd_20160406_00.png,1681,736,80,80,class2,20,1201,3600,0,6400
84,ssd_20160406_06.png,1706,744,80,80,class1,21,1201,3600,0,6400
85,ssd_20160406_00.png,1820,781,80,80,class1,20,1201,3600,0,6400
86,ssd_20160406_06.png,1844,788,80,80,class1,21,1201,3600,0,6400
87,ssd_20160406_00.png,2131,1042,80,80,class1,20,1201,3600,0,6400
88,ssd_20160406_06.png,2150,1055,80,80,class1,21,1201,3600,0,6400
89,ssd_20160406_12.png,370,725,80,80,class0,22,1201,3600,0,6400
90,ssd_20160406_18.png,367,729,80,80,class0,23,1201,3600,0,6400
91,ssd_20160406_12.png,1743,765,80,80,class1,22,1201,3600,0,6400
92,ssd_20160406_18.png,1771,771,80,80,class2,23,1201,3600,0,6400
93,ssd_20160406_12.png,1859,792,80,80,class1,22,1201,3600,0,6400
94,ssd_20160406_18.png,1885,802,80,80,class1,23,1201,3600,0,6400
95,ssd_20160406_12.png,2163,1065,80,80,class1,22,1201,3600,0,6400
96,ssd_20160406_18.png,2180,1065,80,80,class1,23,1201,3600,0,6400
97,ssd_20160406_12.png,2256,576,80,80,class0,22,1201,3600,0,6400
98,ssd_20160407_00.png,443,988,80,80,class2,24,1201,3600,0,6400
99,ssd_20160407_06.png,432,973,80,80,class2,25,1201,3600,0,6400
100,ssd_20160407_00.png,1803,777,80,80,class1,24,1201,3600,0,6400
101,ssd_20160407_06.png,1830,782,80,80,class1,25,1201,3600,0,6400
102,ssd_20160407_00.png,2067,638,80,80,class0,24,1201,3600,0,6400
103,ssd_20160407_06.png,2066,649,80,80,class0,25,1201,3600,0,6400
104,ssd_20160407_12.png,1882,785,80,80,class1,26,1201,3600,0,6400
105,ssd_20160407_18.png,1899,784,80,80,class1,27,1201,3600,0,6400
106,ssd_20160407_12.png,1343,522,80,80,class0,26,1201,3600,0,6400
107,ssd_20160407_18.png,1326,513,80,80,class0,27,1201,3600,0,6400
108,ssd_20160408_00.png,3163,0,80,33,class2,28,1201,3600,0,2640
109,ssd_20160408_06.png,3185,0,80,30,class2,29,1201,3600,0,2400
110,ssd_20160408_00.png,1002,660,80,80,class0,28,1201,3600,0,6400
111,ssd_20160408_06.png,997,677,80,80,class0,29,1201,3600,0,6400
112,ssd_20160408_00.png,802,660,80,80,class0,28,1201,3600,0,6400
113,ssd_20160408_06.png,779,656,80,80,class0,29,1201,3600,0,6400
114,ssd_20160408_00.png,2312,594,80,80,class0,28,1201,3600,0,6400
115,ssd_20160408_12.png,3192,0,80,33,class2,30,1201,3600,0,2640
116,ssd_20160408_18.png,3212,0,80,45,class2,31,1201,3600,0,3600
117,ssd_20160408_12.png,2353,502,80,80,class0,30,1201,3600,0,6400
118,ssd_20160409_00.png,2788,508,80,80,class1,32,1201,3600,0,6400
119,ssd_20160409_06.png,2788,507,80,80,class0,33,1201,3600,0,6400
120,ssd_20160409_00.png,3243,0,80,68,class2,32,1201,3600,0,5440
121,ssd_20160409_06.png,3281,19,80,80,class1,33,1201,3600,0,6400
122,ssd_20160409_00.png,3398,0,80,37,class2,32,1201,3600,0,2960
123,ssd_20160409_06.png,3365,0,80,49,class2,33,1201,3600,0,3920
124,ssd_20160409_00.png,2204,491,80,80,class0,32,1201,3600,0,6400
125,ssd_20160409_00.png,2333,497,80,80,class0,32,1201,3600,0,6400
126,ssd_20160409_06.png,2324,500,80,80,class0,33,1201,3600,0,6400
127,ssd_20160409_00.png,737,673,80,80,class0,32,1201,3600,0,6400
128,ssd_20160409_06.png,732,668,80,80,class0,33,1201,3600,0,6400
129,ssd_20160409_12.png,3335,0,80,72,class1,34,1201,3600,0,5760
130,ssd_20160409_18.png,3315,27,80,80,class1,35,1201,3600,0,6400
131,ssd_20160409_12.png,3440,0,80,54,class1,34,1201,3600,0,4320
132,ssd_20160409_12.png,1557,659,80,80,class0,34,1201,3600,0,6400
133,ssd_20160409_18.png,1567,668,80,80,class0,35,1201,3600,0,6400
134,ssd_20160409_12.png,1873,544,80,80,class0,34,1201,3600,0,6400
135,ssd_20160409_18.png,1858,519,80,80,class0,35,1201,3600,0,6400
136,ssd_20160409_12.png,2378,506,80,80,class0,34,1201,3600,0,6400
137,ssd_20160410_00.png,3384,0,80,80,class1,36,1201,3600,0,6400
138,ssd_20160410_06.png,3357,32,80,80,class1,37,1201,3600,0,6400
139,ssd_20160410_00.png,3444,75,80,80,class2,36,1201,3600,0,6400
140,ssd_20160410_06.png,3446,76,80,80,class2,37,1201,3600,0,6400
141,ssd_20160410_00.png,713,685,80,80,class0,36,1201,3600,0,6400
142,ssd_20160410_06.png,710,680,80,80,class0,37,1201,3600,0,6400
143,ssd_20160410_12.png,3450,66,80,80,class2,38,1201,3600,0,6400
144,ssd_20160410_18.png,3434,64,80,80,class2,39,1201,3600,0,6400
145,ssd_20160410_12.png,1544,663,80,80,class0,38,1201,3600,0,6400
146,ssd_20160410_18.png,1565,668,80,80,class0,39,1201,3600,0,6400
147,ssd_20160410_12.png,703,680,80,80,class1,38,1201,3600,0,6400
