,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
0,ssd_20160401_00_flip.png,536,503,80,80,class0,0,1201,3600,0,6400
1,ssd_20160401_06_flip.png,528,502,80,80,class0,1,1201,3600,0,6400
2,ssd_20160401_00_flip.png,1594,510,80,80,class0,0,1201,3600,0,6400
3,ssd_20160401_06_flip.png,1567,518,80,80,class1,1,1201,3600,0,6400
4,ssd_20160401_00_flip.png,1689,509,80,80,class0,0,1201,3600,0,6400
5,ssd_20160401_06_flip.png,1689,512,80,80,class0,1,1201,3600,0,6400
6,ssd_20160401_12_flip.png,1686,503,80,80,class0,2,1201,3600,0,6400
7,ssd_20160401_18_flip.png,1693,510,80,80,class0,3,1201,3600,0,6400
8,ssd_20160401_12_flip.png,1775,506,80,80,class0,2,1201,3600,0,6400
9,ssd_20160402_00_flip.png,460,570,80,80,class0,4,1201,3600,0,6400
10,ssd_20160402_00_flip.png,504,516,80,80,class0,4,1201,3600,0,6400
11,ssd_20160402_06_flip.png,502,513,80,80,class0,5,1201,3600,0,6400
12,ssd_20160402_00_flip.png,1643,505,80,80,class0,4,1201,3600,0,6400
13,ssd_20160402_06_flip.png,1637,502,80,80,class1,5,1201,3600,0,6400
14,ssd_20160402_00_flip.png,1713,509,80,80,class0,4,1201,3600,0,6400
15,ssd_20160402_06_flip.png,1707,496,80,80,class1,5,1201,3600,0,6400
16,ssd_20160402_12_flip.png,497,510,80,80,class0,6,1201,3600,0,6400
17,ssd_20160402_18_flip.png,491,508,80,80,class0,7,1201,3600,0,6400
18,ssd_20160402_12_flip.png,1632,502,80,80,class0,6,1201,3600,0,6400
19,ssd_20160402_18_flip.png,1646,516,80,80,class1,7,1201,3600,0,6400
20,ssd_20160402_12_flip.png,1703,494,80,80,class0,6,1201,3600,0,6400
21,ssd_20160402_18_flip.png,1684,494,80,80,class1,7,1201,3600,0,6400
22,ssd_20160403_00_flip.png,2146,654,80,80,class0,8,1201,3600,0,6400
23,ssd_20160403_00_flip.png,471,537,80,80,class0,8,1201,3600,0,6400
24,ssd_20160403_00_flip.png,1609,508,80,80,class1,8,1201,3600,0,6400
25,ssd_20160403_00_flip.png,1682,489,80,80,class0,8,1201,3600,0,6400
26,ssd_20160403_06_flip.png,1696,475,80,80,class1,9,1201,3600,0,6400
27,ssd_20160403_12_flip.png,473,509,80,80,class0,10,1201,3600,0,6400
28,ssd_20160403_12_flip.png,1707,468,80,80,class1,10,1201,3600,0,6400
29,ssd_20160403_18_flip.png,1725,451,80,80,class1,11,1201,3600,0,6400
30,ssd_20160404_00_flip.png,1256,598,80,80,class0,12,1201,3600,0,6400
31,ssd_20160404_06_flip.png,1259,589,80,80,class1,13,1201,3600,0,6400
32,ssd_20160404_00_flip.png,443,516,80,80,class0,12,1201,3600,0,6400
33,ssd_20160404_06_flip.png,417,519,80,80,class0,13,1201,3600,0,6400
34,ssd_20160404_00_flip.png,1575,510,80,80,class1,12,1201,3600,0,6400
35,ssd_20160404_06_flip.png,1577,506,80,80,class1,13,1201,3600,0,6400
36,ssd_20160404_00_flip.png,1691,470,80,80,class1,12,1201,3600,0,6400
37,ssd_20160404_00_flip.png,1741,444,80,80,class1,12,1201,3600,0,6400
38,ssd_20160404_06_flip.png,1738,439,80,80,class1,13,1201,3600,0,6400
39,ssd_20160404_00_flip.png,2017,210,80,80,class2,12,1201,3600,0,6400
40,ssd_20160404_06_flip.png,2027,215,80,80,class2,13,1201,3600,0,6400
41,ssd_20160404_12_flip.png,405,519,80,80,class1,14,1201,3600,0,6400
42,ssd_20160404_18_flip.png,398,515,80,80,class1,15,1201,3600,0,6400
43,ssd_20160404_12_flip.png,1585,508,80,80,class1,14,1201,3600,0,6400
44,ssd_20160404_18_flip.png,1595,502,80,80,class1,15,1201,3600,0,6400
45,ssd_20160404_12_flip.png,1650,468,80,80,class1,14,1201,3600,0,6400
46,ssd_20160404_18_flip.png,1655,461,80,80,class1,15,1201,3600,0,6400
47,ssd_20160404_12_flip.png,1743,440,80,80,class1,14,1201,3600,0,6400
48,ssd_20160404_18_flip.png,1754,440,80,80,class1,15,1201,3600,0,6400
49,ssd_20160404_12_flip.png,1859,496,80,80,class0,14,1201,3600,0,6400
50,ssd_20160404_18_flip.png,1868,471,80,80,class0,15,1201,3600,0,6400
51,ssd_20160404_12_flip.png,2022,210,80,80,class2,14,1201,3600,0,6400
52,ssd_20160404_18_flip.png,2030,214,80,80,class2,15,1201,3600,0,6400
53,ssd_20160405_00_flip.png,1608,501,80,80,class1,16,1201,3600,0,6400
54,ssd_20160405_06_flip.png,1629,488,80,80,class1,17,1201,3600,0,6400
55,ssd_20160405_00_flip.png,1679,453,80,80,class1,16,1201,3600,0,6400
56,ssd_20160405_06_flip.png,1684,451,80,80,class1,17,1201,3600,0,6400
57,ssd_20160405_00_flip.png,1771,429,80,80,class1,16,1201,3600,0,6400
58,ssd_20160405_06_flip.png,1778,432,80,80,class1,17,1201,3600,0,6400
59,ssd_20160405_00_flip.png,2045,212,80,80,class2,16,1201,3600,0,6400
60,ssd_20160405_06_flip.png,2063,205,80,80,class1,17,1201,3600,0,6400
61,ssd_20160405_12_flip.png,1640,484,80,80,class1,18,1201,3600,0,6400
62,ssd_20160405_18_flip.png,1662,471,80,80,class2,19,1201,3600,0,6400
63,ssd_20160405_12_flip.png,1799,429,80,80,class1,18,1201,3600,0,6400
64,ssd_20160405_18_flip.png,1810,416,80,80,class1,19,1201,3600,0,6400
65,ssd_20160406_00_flip.png,1681,464,80,80,class2,20,1201,3600,0,6400
66,ssd_20160406_06_flip.png,1706,456,80,80,class1,21,1201,3600,0,6400
67,ssd_20160406_00_flip.png,1820,419,80,80,class1,20,1201,3600,0,6400
68,ssd_20160406_06_flip.png,1844,412,80,80,class1,21,1201,3600,0,6400
69,ssd_20160406_12_flip.png,370,475,80,80,class0,22,1201,3600,0,6400
70,ssd_20160406_18_flip.png,367,471,80,80,class0,23,1201,3600,0,6400
71,ssd_20160406_12_flip.png,1743,435,80,80,class1,22,1201,3600,0,6400
72,ssd_20160406_18_flip.png,1771,429,80,80,class2,23,1201,3600,0,6400
73,ssd_20160406_12_flip.png,1859,408,80,80,class1,22,1201,3600,0,6400
74,ssd_20160406_18_flip.png,1885,398,80,80,class1,23,1201,3600,0,6400
75,ssd_20160406_12_flip.png,2256,624,80,80,class0,22,1201,3600,0,6400
76,ssd_20160407_00_flip.png,443,212,80,80,class2,24,1201,3600,0,6400
77,ssd_20160407_06_flip.png,432,227,80,80,class2,25,1201,3600,0,6400
78,ssd_20160407_00_flip.png,1803,423,80,80,class1,24,1201,3600,0,6400
79,ssd_20160407_06_flip.png,1830,418,80,80,class1,25,1201,3600,0,6400
80,ssd_20160407_00_flip.png,2067,562,80,80,class0,24,1201,3600,0,6400
81,ssd_20160407_06_flip.png,2066,551,80,80,class0,25,1201,3600,0,6400
82,ssd_20160407_12_flip.png,1882,415,80,80,class1,26,1201,3600,0,6400
83,ssd_20160407_18_flip.png,1899,416,80,80,class1,27,1201,3600,0,6400
84,ssd_20160407_12_flip.png,1343,678,80,80,class0,26,1201,3600,0,6400
85,ssd_20160407_18_flip.png,1326,687,80,80,class0,27,1201,3600,0,6400
86,ssd_20160408_00_flip.png,1002,540,80,80,class0,28,1201,3600,0,6400
87,ssd_20160408_06_flip.png,997,523,80,80,class0,29,1201,3600,0,6400
88,ssd_20160408_00_flip.png,802,540,80,80,class0,28,1201,3600,0,6400
89,ssd_20160408_06_flip.png,779,544,80,80,class0,29,1201,3600,0,6400
90,ssd_20160408_00_flip.png,2312,606,80,80,class0,28,1201,3600,0,6400
91,ssd_20160408_12_flip.png,2353,698,80,80,class0,30,1201,3600,0,6400
92,ssd_20160409_00_flip.png,2788,692,80,80,class1,32,1201,3600,0,6400
93,ssd_20160409_06_flip.png,2788,693,80,80,class0,33,1201,3600,0,6400
94,ssd_20160409_00_flip.png,2204,709,80,80,class0,32,1201,3600,0,6400
95,ssd_20160409_00_flip.png,2333,703,80,80,class0,32,1201,3600,0,6400
96,ssd_20160409_06_flip.png,2324,700,80,80,class0,33,1201,3600,0,6400
97,ssd_20160409_00_flip.png,737,527,80,80,class0,32,1201,3600,0,6400
98,ssd_20160409_06_flip.png,732,532,80,80,class0,33,1201,3600,0,6400
99,ssd_20160409_12_flip.png,1557,541,80,80,class0,34,1201,3600,0,6400
