,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
0,ssd_20190101_00.png,3121,44,80,80,class2,0,1201,3600,0,6400
1,ssd_20190101_06.png,3132,27,80,80,class2,1,1201,3600,0,6400
2,ssd_20190101_00.png,1373,689,80,80,class2,0,1201,3600,0,6400
3,ssd_20190101_06.png,1378,688,80,80,class2,1,1201,3600,0,6400
4,ssd_20190101_00.png,2228,493,80,80,class1,0,1201,3600,0,6400
5,ssd_20190101_06.png,2211,490,80,80,class1,1,1201,3600,0,6400
6,ssd_20190101_00.png,1603,652,80,80,class1,0,1201,3600,0,6400
7,ssd_20190101_06.png,1622,648,80,80,class1,1,1201,3600,0,6400
8,ssd_20190101_00.png,1684,639,80,80,class1,0,1201,3600,0,6400
9,ssd_20190101_00.png,1757,720,80,80,class1,0,1201,3600,0,6400
10,ssd_20190101_06.png,1780,722,80,80,class1,1,1201,3600,0,6400
11,ssd_20190101_00.png,1069,495,80,80,class1,0,1201,3600,0,6400
12,ssd_20190101_06.png,1057,501,80,80,class1,1,1201,3600,0,6400
13,ssd_20190101_12.png,1390,686,80,80,class1,2,1201,3600,0,6400
14,ssd_20190101_18.png,1395,686,80,80,class1,3,1201,3600,0,6400
15,ssd_20190101_12.png,2300,518,80,80,class1,2,1201,3600,0,6400
16,ssd_20190101_12.png,2346,495,80,80,class1,2,1201,3600,0,6400
17,ssd_20190101_18.png,2326,490,80,80,class0,3,1201,3600,0,6400
18,ssd_20190101_12.png,1643,640,80,80,class1,2,1201,3600,0,6400
19,ssd_20190101_18.png,1673,644,80,80,class1,3,1201,3600,0,6400
20,ssd_20190101_12.png,1058,500,80,80,class1,2,1201,3600,0,6400
21,ssd_20190101_18.png,1054,501,80,80,class1,3,1201,3600,0,6400
22,ssd_20190102_00.png,1410,686,80,80,class1,4,1201,3600,0,6400
23,ssd_20190102_06.png,1426,690,80,80,class1,5,1201,3600,0,6400
24,ssd_20190102_00.png,1041,505,80,80,class1,4,1201,3600,0,6400
25,ssd_20190102_06.png,1039,500,80,80,class1,5,1201,3600,0,6400
26,ssd_20190102_12.png,1436,694,80,80,class1,6,1201,3600,0,6400
27,ssd_20190102_18.png,1463,700,80,80,class1,7,1201,3600,0,6400
28,ssd_20190102_12.png,1923,502,80,80,class1,6,1201,3600,0,6400
29,ssd_20190102_18.png,1905,508,80,80,class0,7,1201,3600,0,6400
30,ssd_20190102_12.png,2238,489,80,80,class1,6,1201,3600,0,6400
31,ssd_20190102_18.png,2240,488,80,80,class1,7,1201,3600,0,6400
32,ssd_20190102_12.png,1733,693,80,80,class1,6,1201,3600,0,6400
33,ssd_20190102_18.png,1724,686,80,80,class1,7,1201,3600,0,6400
34,ssd_20190102_12.png,1734,649,80,80,class1,6,1201,3600,0,6400
35,ssd_20190102_18.png,1743,660,80,80,class1,7,1201,3600,0,6400
36,ssd_20190102_12.png,1030,498,80,80,class1,6,1201,3600,0,6400
37,ssd_20190102_18.png,1013,499,80,80,class1,7,1201,3600,0,6400
38,ssd_20190103_00.png,1113,677,80,80,class0,8,1201,3600,0,6400
39,ssd_20190103_06.png,1094,677,80,80,class0,9,1201,3600,0,6400
